time_ns,rg_A
0.0,36.87407946203553
0.02,36.88977785572534
0.04,36.86783600902723
0.06,36.76193515891608
0.08,36.956156215648605
0.1,36.87161325754674
0.12,36.96750702122421
0.14,36.99849226699356
0.16,37.02137555864297
0.18,36.998051493539165
0.2,36.86795846655326
0.22,36.88630018295029
0.24,36.86385485056158
0.26,36.807950376693704
0.28,36.775879807226765
0.3,36.90218829986432
0.32,36.91273303706574
0.34,36.94836573852325
0.36,36.936349989054065
0.38,36.94218972415254
0.4,36.786275166113285
0.42,36.84000119201853
0.44,36.909214122396634
0.46,36.7852908091853
0.48,36.8004773859658
0.5,36.92515421731277
0.52,36.901802607502425
0.54,36.97407218612546
0.56,36.85269015481907
0.58,36.88064325183558
0.6,36.778478377125985
0.62,36.82056317587352
0.64,36.94085419075346
0.66,36.8209859132903
0.68,36.91242104012399
0.7000000000000001,36.91742216765212
0.72,36.712622736490204
0.74,36.721478766147804
0.76,36.77052130015631
0.78,36.98395206145061
0.8,36.97121765523964
0.8200000000000001,36.80010340575211
0.84,36.90706289347719
0.86,36.88950058677224
0.88,36.7658317287578
0.9,36.81184946534448
0.92,36.87188272242836
0.9400000000000001,36.948670458276325
0.96,36.85329937987288
0.98,36.74852682753743
1.0,36.78282824791823
1.02,36.625540525253925
1.04,36.726636719047754
1.06,36.61088532644588
1.08,36.74438172282609
1.1,36.72564650314931
1.12,36.859262128607114
1.1400000000000001,36.76202292312926
1.16,36.905567882976825
1.18,36.92523665480365
1.2,36.73458215660274
1.22,37.14561255550966
1.24,36.99245861803848
1.26,36.76238891542584
1.28,36.93533181472898
1.3,36.7550273034909
1.32,36.67117325998894
1.34,36.615281296126845
1.36,36.769612184651415
1.3800000000000001,36.894954894215566
1.4000000000000001,36.830265355414305
1.42,36.854458151450025
1.44,36.8112432977097
1.46,36.81046953541804
1.48,36.74325849696788
1.5,36.749956461701025
1.52,36.77073294327495
1.54,36.70813648170162
1.56,36.79076385395655
1.58,36.80916509773315
1.6,36.71972550120444
1.62,36.67613480068397
1.6400000000000001,36.63068448802218
1.6600000000000001,36.561551190631675
1.68,36.62331037296851
1.7,36.72170239677614
1.72,36.585340109189524
1.74,36.53082808735314
1.76,36.48365331249696
1.78,36.47861448456685
1.8,36.706017438559805
1.82,36.63824417094147
1.84,36.53638626558309
1.86,36.75821144092177
1.8800000000000001,36.65787680696529
1.9000000000000001,36.883694397515754
1.92,36.86522420633776
1.94,36.69124079938331
1.96,36.63771378622189
1.98,36.64138083266574
2.0,36.75407646745709
2.02,36.905944352341514
2.04,36.76724633465195
2.06,36.88390030408551
2.08,36.849191614179865
2.1,36.81766594689006
2.12,36.83866995439923
2.14,36.872816946572165
2.16,36.8511389145113
2.18,36.7464886048458
2.2,36.784337857802186
2.22,36.83561195545828
2.24,36.840596013333545
2.2600000000000002,36.735769092499986
2.2800000000000002,36.86324397213367
2.3000000000000003,36.985443442664014
2.32,36.81609619502741
2.34,36.836035381609335
2.36,36.80578544041968
2.38,36.802879508683176
2.4,37.09000439120763
2.42,36.96680875749564
2.44,36.93031284416618
2.46,36.966370517269986
2.48,36.90919437870345
2.5,37.11839143857778
2.52,37.04709470308205
2.54,37.00374953701711
2.56,36.96720091561175
2.58,36.99658775087779
2.6,37.14068557092798
2.62,37.14456635728971
2.64,37.09337905409494
2.66,37.11753141592088
2.68,37.1045204757695
2.7,37.28538417172808
2.72,37.16522677871692
2.74,37.26301969919297
2.7600000000000002,37.334606128633034
2.7800000000000002,37.451910224806795
2.8000000000000003,37.07567180795348
2.82,36.92627189792756
2.84,37.19887809825978
2.86,37.066673239509235
2.88,37.226517886851624
2.9,37.21504206678602
2.92,37.16052644749902
2.94,37.15537145932147
2.96,37.1307502668469
2.98,37.15887115358709
3.0,37.1549352517266
3.02,37.03912527323019
3.04,36.948182719381364
3.06,36.84908208558054
3.08,36.96878185265923
3.1,37.07302158407096
3.12,36.999090511457794
3.14,36.95406776384614
3.16,37.160833542931115
3.18,37.392124016745285
3.2,37.37825794843484
3.22,37.293662395782164
3.24,37.15714753298867
3.2600000000000002,37.17126250194979
3.2800000000000002,37.13281693393984
3.3000000000000003,36.96420815540335
3.3200000000000003,37.14953592640543
3.34,37.183269249023226
3.36,37.12415450657178
3.38,37.19285200878719
3.4,37.11359204130212
3.42,37.049505767101756
3.44,37.10928259564171
3.46,36.964300346624036
3.48,36.97588852605955
3.5,36.953612938009265
3.52,36.803867364511476
3.54,36.99447859227176
3.56,37.12667792794865
3.58,37.021594395619836
3.6,37.01713367572095
3.62,36.95342171044544
3.64,36.96150505845018
3.66,36.998203344724615
3.68,36.962992644282046
3.7,36.943413600499746
3.72,36.95177191402263
3.74,36.9700563717847
3.7600000000000002,36.87048834662236
3.7800000000000002,36.79580674619623
3.8000000000000003,36.80815662239471
3.8200000000000003,36.862207913331055
3.84,37.02964998668379
3.86,37.138561404435606
3.88,36.845076755329245
3.9,37.02831014724651
3.92,36.953024079566006
3.94,36.95552365487093
3.96,37.16729652300198
3.98,37.03585136460801
4.0,36.96068900578292
4.0200000000000005,37.02813328620424
4.04,37.02809753096122
4.0600000000000005,37.08291550428536
4.08,37.28468107707923
4.1,37.217160208123275
4.12,37.22222374140309
4.14,37.15857937272703
4.16,37.0732487454355
4.18,37.22820644642365
4.2,37.25582748107875
4.22,37.06115844675163
4.24,37.116878821588074
4.26,37.17844785319426
4.28,37.27610748845311
4.3,37.1959204256867
4.32,37.09940268957421
4.34,37.204632361334156
4.36,37.194905956983206
4.38,36.97237017400196
4.4,36.894052262441356
4.42,37.00484869737168
4.44,37.14961477226366
4.46,37.091037596730224
4.48,37.02237019003039
4.5,37.023217346948975
4.5200000000000005,37.14867923143691
4.54,37.290329405679316
4.5600000000000005,37.214082783389564
4.58,37.118363076716584
4.6000000000000005,37.319655741939904
4.62,37.0315173084278
4.64,37.030434020560456
4.66,37.04190777060849
4.68,36.96908631588419
4.7,36.95688234325666
4.72,36.9380639166496
4.74,36.96288641935768
4.76,36.75567205213188
4.78,36.88301933920858
4.8,36.91300098369278
4.82,36.89715881020032
4.84,36.89763223800977
4.86,37.00680834995062
4.88,36.945904462389755
4.9,36.84773758028111
4.92,36.907994545392455
