time_ns,rmsd_A
0.0,0.0
0.02,1.0040116198338658
0.04,0.9776249844759378
0.06,1.0969812770315925
0.08,1.3014219499549116
0.1,1.284878297978311
0.12,1.3873610461184351
0.14,1.4646861456880484
0.16,1.4969291802285356
0.18,1.4844552197113339
0.2,1.485855060128503
0.22,1.517357555456171
0.24,1.459203200618252
0.26,1.509675360377368
0.28,1.3983655517645388
0.3,1.4341128274745019
0.32,1.3297215790608268
0.34,1.4457243203857515
0.36,1.202941759711846
0.38,1.2222585235594396
0.4,1.4095542355434787
0.42,1.3071699937606422
0.44,1.3712167265826802
0.46,1.410517291476838
0.48,1.4805763198167925
0.5,1.440054467690241
0.52,1.528209568821078
0.54,1.5991610226116455
0.56,1.5150962001289723
0.58,1.548531279665978
0.6,1.5419011612946156
0.62,1.569155732284837
0.64,1.4661979954213356
0.66,1.5264789827821321
0.68,1.594069566806735
0.7000000000000001,1.65890671808706
0.72,1.7915438663615082
0.74,1.7576830663627698
0.76,1.7102525622161535
0.78,1.8526332975627922
0.8,1.7489475433227468
0.8200000000000001,1.694012626718409
0.84,1.7064694263336992
0.86,1.7336635653117463
0.88,1.6501084581333736
0.9,1.7485101401969103
0.92,1.9074590936754825
0.9400000000000001,1.794946377790289
0.96,1.787979927319839
0.98,1.6970714251392551
1.0,1.779533931286148
1.02,1.8507401640594903
1.04,1.8545033736358558
1.06,1.8614545867143233
1.08,1.7415412562205936
1.1,1.6799294683273458
1.12,1.7964209013913626
1.1400000000000001,1.8305610663065688
1.16,1.8514765352524398
1.18,1.9742589481797521
1.2,2.0230359250552308
1.22,2.0190305095747916
1.24,1.8779479457180133
1.26,1.7431845568947981
1.28,1.6676134606026687
1.3,1.833094763589871
1.32,1.6014047464111434
1.34,1.743330900968803
1.36,1.752587138950863
1.3800000000000001,1.6799705521234547
1.4000000000000001,1.7130935573105452
1.42,1.8541497917244674
1.44,1.909669607082107
1.46,2.0414458107228888
1.48,2.102849932358214
1.5,1.9239308356378322
1.52,2.179003368560315
1.54,2.244446416094688
1.56,2.4658062464947346
1.58,2.314285527272379
1.6,2.29474177790143
1.62,2.3853534719230316
1.6400000000000001,2.3362274596141055
1.6600000000000001,2.079550020711142
1.68,1.972285556183299
1.7,2.092130682256404
1.72,2.1250250149339585
1.74,2.105463115796879
1.76,2.1446164918062554
1.78,2.323518546424764
1.8,2.361240023286546
1.82,2.31107702321593
1.84,2.1615121727351276
1.86,2.189652261148239
1.8800000000000001,2.1620576121208255
1.9000000000000001,2.2019613117176515
1.92,2.1723976241835317
1.94,1.8463706526724533
1.96,1.8426784229361886
1.98,1.9307115241184873
2.0,1.8984442366756415
2.02,1.891823579233386
2.04,1.9663553800324012
2.06,2.0205963192977756
2.08,2.048795770713772
2.1,1.898706216275433
2.12,2.0778130996730826
2.14,1.9693276070859094
2.16,1.9764151020581715
2.18,1.7061513063438256
2.2,1.6445315011647337
2.22,1.7675803860851012
2.24,1.6493928780478855
2.2600000000000002,1.780903007742309
2.2800000000000002,1.9794668059342848
2.3000000000000003,1.9129300526288746
2.32,1.8579193418758073
2.34,1.9416655634388225
2.36,2.0082787245921776
2.38,1.7954952394506452
2.4,1.9533048354554334
2.42,1.7808354798727783
2.44,1.8320878902552338
2.46,1.871852952445102
2.48,1.865577093968597
2.5,1.6502358855247568
2.52,1.746022825743503
2.54,1.8453660815467308
2.56,1.806369535265508
2.58,1.9146215489342748
2.6,2.043854310809669
2.62,1.8533655099514421
2.64,1.9544540380624271
2.66,1.715841063750613
2.68,1.761326188324219
2.7,1.6849065978422992
2.72,1.6961564944251364
2.74,1.9227499024209265
2.7600000000000002,1.7286172320372297
2.7800000000000002,1.7994326088939312
2.8000000000000003,1.758308099246579
2.82,1.7835923426715188
2.84,1.8611871433957607
2.86,1.8966902014477316
2.88,1.9092269683545997
2.9,1.8950082263610828
2.92,1.876778791114804
2.94,1.775442755983535
2.96,1.7503742547889285
2.98,1.79395493578541
3.0,1.8605791704588686
3.02,1.9271627460763232
3.04,1.9922432571679731
3.06,2.022427653419929
3.08,1.9904696785892435
3.1,1.6635229787344796
3.12,1.5719054359567781
3.14,1.650310385214425
3.16,1.8285073750532974
3.18,2.0541479242551755
3.2,1.7816532921664323
3.22,1.8442257400842996
3.24,1.8681859233658626
3.2600000000000002,1.9159083281126243
3.2800000000000002,1.8630194675905154
3.3000000000000003,2.061465430064474
3.3200000000000003,2.413247722152123
3.34,2.289420258520197
3.36,2.3779904806871373
3.38,2.2808965037395916
3.4,2.0886767405478075
3.42,2.175485429804427
3.44,2.290257671370618
3.46,2.176582215775546
3.48,2.212519924671517
3.5,2.1770558934665445
3.52,2.142529941748877
3.54,2.0533980575740154
3.56,2.0522223387378484
3.58,2.360032366480072
3.6,2.306556761834479
3.62,2.1923410696673558
3.64,2.2357024414889333
3.66,2.2495807659801472
3.68,2.227927123811721
3.7,2.1462451679689
3.72,2.117837381973367
3.74,1.9798427890641948
3.7600000000000002,2.04600855903911
3.7800000000000002,2.156697610467152
3.8000000000000003,2.2345780385199236
3.8200000000000003,2.2522427704565433
3.84,2.2442561919712207
3.86,2.218409843246518
3.88,1.961096130222801
3.9,2.0202783684184835
3.92,2.0649490598394578
3.94,2.139838491113943
3.96,2.1072450566732193
3.98,2.11033035201437
4.0,2.177776074885096
4.0200000000000005,2.0079403668017415
4.04,1.961396601017683
4.0600000000000005,1.9642463347919945
4.08,1.9023905514104222
4.1,1.9238403616732884
4.12,2.136901470051602
4.14,2.2024072078398604
4.16,2.013638638464929
4.18,2.1857391248969886
4.2,2.156064836774939
4.22,2.146707864842265
4.24,1.9680401160912633
4.26,2.064079703558214
4.28,2.1654605747227436
4.3,2.18853148688827
4.32,2.226489072339891
4.34,2.280836221252702
4.36,2.312108089184479
4.38,2.331368646568644
4.4,2.153131931850586
4.42,2.2524929190911047
4.44,2.2804944051191525
4.46,2.284899070168826
4.48,2.3302286825536065
4.5,2.4164664316156963
4.5200000000000005,2.168814186797829
4.54,2.1014715271640285
4.5600000000000005,1.99160554999414
4.58,2.112013914254695
4.6000000000000005,2.0451277467497038
4.62,1.9543539544630686
4.64,2.030478410407163
4.66,2.1449245048735857
4.68,1.9606999746867306
4.7,2.057944554503396
4.72,2.041001579302031
4.74,2.095265652549755
4.76,2.2466183685049192
4.78,2.2201654503201795
4.8,1.9690700938698367
4.82,1.929670163957905
4.84,2.0063025909470897
4.86,1.892183197352474
4.88,1.8924364062918355
4.9,1.929478951155933
4.92,1.8490427895530759
4.94,1.8674856382915095
4.96,1.7416294944996789
4.98,1.7294672637005462
5.0,1.7198188126835265
5.0200000000000005,1.648902580642199
5.04,1.7325555009884046
5.0600000000000005,1.9513843996534204
5.08,1.888293899765434
5.1000000000000005,1.8251519904793825
5.12,1.7181876836932195
5.14,1.6697113082587454
5.16,1.7687191098793698
5.18,1.8072072283854232
5.2,1.877976984069832
5.22,1.9065400846628382
5.24,1.8895483203725894
5.26,1.8783780584516034
5.28,1.977862509779345
5.3,2.0708127578677686
5.32,2.1578209541768616
5.34,2.2792655099832295
5.36,2.2376520524211343
5.38,1.9846391268349426
5.4,1.936773064882799
5.42,1.9411409170233722
5.44,1.9702913118186252
5.46,1.9998882755554521
5.48,2.223773749999787
5.5,2.206272573396736
5.5200000000000005,2.257215532763697
5.54,2.0564520432344295
5.5600000000000005,2.0105089626149035
5.58,2.0487496922706856
5.6000000000000005,1.9561012512499436
5.62,2.0546037889642768
5.64,2.0743391560145015
5.66,2.039885388132
5.68,2.1486342625765205
5.7,2.064644488956032
5.72,2.1947146649413964
5.74,2.207645857876475
5.76,2.1998994689952127
5.78,2.135670434683558
5.8,2.3836553257798916
5.82,2.406222707154851
5.84,2.575639780735832
5.86,2.532765787795773
5.88,2.632961476380049
5.9,2.3779155461600827
5.92,2.3336998217994758
5.94,2.135172115898813
5.96,2.1750892642107194
5.98,2.2212887402900034
6.0,2.3094432290492417
6.0200000000000005,2.232817053558439
6.04,2.2480145462561527
6.0600000000000005,2.207382831132545
6.08,2.0517918050069053
6.1000000000000005,2.0920130404898467
6.12,2.180862092155844
6.140000000000001,2.180594857790557
6.16,2.1943787208344765
6.18,2.3410417520531186
6.2,2.2347254904020684
6.22,2.338866703289953
6.24,2.428407343862478
6.26,2.411534447930401
6.28,2.53442425575128
6.3,2.337481775670777
6.32,2.2781464354284093
6.34,2.365885829718607
6.36,2.5758142350356517
6.38,2.752410886414481
6.4,2.6611940234251805
6.42,2.557313024779793
6.44,2.367051523557308
6.46,2.55907940686244
6.48,2.3354340372514066
6.5,2.3608423415048585
6.5200000000000005,2.438495166681818
6.54,2.552186162079739
6.5600000000000005,2.495864123919395
6.58,2.3962322668368445
6.6000000000000005,2.5126325603503443
6.62,2.5231430380079485
6.640000000000001,2.537270650095729
6.66,2.4065388356024258
6.68,2.6409793185363557
6.7,2.435133124159057
6.72,2.3621892921820353
6.74,2.4184302272245017
6.76,2.5778980238373568
6.78,2.3810215706740667
6.8,2.422343787178957
6.82,2.4712516704732543
6.84,2.4616353697484357
6.86,2.4281003710871554
6.88,2.341669034654205
6.9,2.2452509920284918
6.92,2.2321275809940646
6.94,2.0242215953981604
6.96,2.1928431648925497
6.98,2.0680204415261287
7.0,2.0795371584544413
7.0200000000000005,2.0667259725223044
7.04,2.0198517469193917
7.0600000000000005,2.1678878548239737
7.08,2.2753829048942267
7.1000000000000005,2.3585515141427034
7.12,2.3286475935405817
7.140000000000001,2.2504915125467493
7.16,2.3322184544542806
7.18,2.355582822041997
7.2,2.3233234709527686
7.22,2.1176784413093266
7.24,2.0656529883137473
7.26,2.034609443789839
7.28,2.01565473462661
7.3,2.2207047052168205
7.32,2.0609381374263975
7.34,2.0417833414315725
7.36,2.196910427377018
7.38,2.2734388036181254
7.4,2.2227728988079867
7.42,2.097949385489358
7.44,2.1715279457109946
7.46,2.209811186057709
7.48,2.3120964065481453
7.5,2.2217875055070655
7.5200000000000005,2.2706458099202593
7.54,2.266472027618284
7.5600000000000005,2.224205323060975
7.58,2.2237447680377627
7.6000000000000005,2.3650135101594136
7.62,2.4743151647103843
7.640000000000001,2.3049216714719085
7.66,2.312175405999845
7.68,2.1939202440817684
7.7,2.175591527431436
7.72,2.3426130356358708
7.74,2.3321295400983275
7.76,2.120517557965512
7.78,2.17790849209687
7.8,2.091162444472049
7.82,1.9033180549605972
7.84,2.0526933733300594
7.86,1.8976690547840749
7.88,2.0224564455148237
7.9,2.027604170913533
7.92,2.055397594393817
7.94,2.2613923138124914
7.96,2.334199759521147
7.98,2.343609857703494
8.0,2.403316107457954
8.02,2.413293655110429
8.040000000000001,2.3409328040265005
