6AM5	gp_gs01	guide	6	A1-180/0 B1-100/0 D1-115/0 E1-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=1 potentials.guide_decay=quadratic		
6AM5	gp_gs05	guide	6	A1-180/0 B1-100/0 D1-115/0 E1-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=5 potentials.guide_decay=quadratic		
6AM5	gp_gs15	guide	6	A1-180/0 B1-100/0 D1-115/0 E1-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=15 potentials.guide_decay=quadratic		
6AMU	gp_gs01	guide	6	A2-180/0 B0-99/0 D2-115/0 E4-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=1 potentials.guide_decay=quadratic		
6AMU	gp_gs05	guide	6	A2-180/0 B0-99/0 D2-115/0 E4-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=5 potentials.guide_decay=quadratic		
6AMU	gp_gs15	guide	6	A2-180/0 B0-99/0 D2-115/0 E4-120/0 10-10	A77,A80,A84,A116,A123,A143	diffuser.T=30 potentials.guiding_potentials=["type:pep_cterm_to_hotspot,weight:1,d_0:6"] potentials.guide_scale=15 potentials.guide_decay=quadratic		
