time_ns,rg_A
0.0,37.06717664432306
0.02,37.14887552879911
0.04,37.41206138121626
0.06,37.19128408491723
0.08,37.281380920229196
0.1,37.41682045325864
0.12,37.37283580946367
0.14,37.39641885794564
0.16,37.32881833397465
0.18,37.31973250648495
0.2,37.42852387835645
0.22,37.331656821592404
0.24,37.123570464270024
0.26,37.33830126523355
0.28,37.425485579367695
0.3,37.48088477861994
0.32,37.53759103319123
0.34,37.599144503270466
0.36,37.6189011397239
0.38,37.34647759594381
0.4,37.27957210488657
0.42,37.428744359003346
0.44,37.68221239281642
0.46,37.702861173581255
0.48,37.48528006685228
0.5,37.38152655258242
0.52,37.151286439416644
0.54,37.49494874188345
0.56,37.486640694366095
0.58,37.50261807943417
0.6,37.41059867318693
0.62,37.370160355366735
0.64,37.29165752431024
0.66,37.38015785701514
0.68,37.54050922114775
0.7000000000000001,37.375335288474325
0.72,37.36060095485773
0.74,37.365607149141866
0.76,37.53315996580671
0.78,37.725747936374006
0.8,37.63509053170126
0.8200000000000001,37.514975894331606
0.84,37.57159696562522
0.86,37.42488462281648
0.88,37.323210091014715
0.9,37.519853581507654
0.92,37.512709984195105
0.9400000000000001,37.30084241186267
0.96,37.344460172031454
0.98,37.19749744841033
1.0,37.205836767757845
1.02,36.90056660542117
1.04,37.09799841501729
1.06,36.99688191432033
1.08,37.182816510914655
1.1,37.05473722512792
1.12,37.023757978714954
1.1400000000000001,37.051272869905866
1.16,37.03770495969554
1.18,37.06980438135503
1.2,37.08697310463491
1.22,37.14090945938964
1.24,37.38425035747632
1.26,37.23660854909391
1.28,37.031081668456125
1.3,37.182059466663404
1.32,37.39331548551854
1.34,37.602302261149916
1.36,37.452310594062084
1.3800000000000001,37.357418076725104
1.4000000000000001,37.338391496027974
1.42,37.334567723647375
1.44,37.29842935907787
1.46,37.33642126778891
1.48,37.201240800950416
1.5,37.42653583044407
1.52,37.400312597436056
1.54,37.61146491680868
1.56,37.39253835799811
1.58,37.496522983556716
1.6,37.413114879386036
1.62,37.29510593646148
1.6400000000000001,37.171269284608236
1.6600000000000001,37.3183427420009
1.68,37.12415312277137
1.7,37.21544398358474
1.72,37.20711671569407
1.74,37.15862460893892
1.76,37.06243387888941
1.78,37.210306887955134
1.8,37.11761402829257
1.82,37.03105210928178
1.84,37.12208953003108
1.86,37.10355938916596
1.8800000000000001,37.285201498860594
1.9000000000000001,37.13062457733398
1.92,37.23859204627808
1.94,37.18251999904723
1.96,37.36509148150659
1.98,37.16119399618286
2.0,37.16241760014432
2.02,37.244541391322585
2.04,37.15167426730201
2.06,36.98982899300772
2.08,36.84369726373123
2.1,37.05690589333942
2.12,37.04559123778485
2.14,36.99550651191312
2.16,37.11298366017656
2.18,37.01501188549798
2.2,37.302463766622296
2.22,37.28995736298939
2.24,37.30378913653703
2.2600000000000002,37.238592338919254
2.2800000000000002,37.24148908888252
2.3000000000000003,36.85081836054073
2.32,36.861968452142804
2.34,37.02668890836619
2.36,37.24123858033495
2.38,37.0609343935236
2.4,37.39150348497916
2.42,37.08260811821886
2.44,36.9642898703433
2.46,36.89003756273136
2.48,37.06892143889655
2.5,36.84710457420973
2.52,36.85739188902715
2.54,36.68156860340835
2.56,36.87276876653274
2.58,36.902971614417005
2.6,37.0635598373225
2.62,37.1021908031258
2.64,37.045871526543706
2.66,36.975208436830336
2.68,37.265191780982384
2.7,37.2041626191587
2.72,37.2597453942928
2.74,36.97972394133411
2.7600000000000002,37.05750414711076
2.7800000000000002,37.1401648882885
2.8000000000000003,37.23116696975454
2.82,37.363205298589804
2.84,36.99259675377363
2.86,36.96002372495132
2.88,37.016985260928955
2.9,37.35543937888924
2.92,37.26867388295614
2.94,37.26502390555303
2.96,37.143233379231944
2.98,37.35313724547888
3.0,37.25164693792894
3.02,37.280952118220426
3.04,37.39124623266618
3.06,37.469830085542334
3.08,37.627588534187446
3.1,37.454119736050394
3.12,37.137626173408144
3.14,37.36947033326739
3.16,37.09898724978183
3.18,37.19086379317602
3.2,37.32743997563712
3.22,37.36408347255298
3.24,37.23882228812439
3.2600000000000002,37.201443814740564
3.2800000000000002,37.046796987038746
3.3000000000000003,37.09850718171845
3.3200000000000003,37.43003248466915
3.34,37.409725051646625
3.36,37.184206266049
3.38,37.001105692830464
3.4,37.166129890193446
3.42,37.14986171302875
3.44,37.06069840963701
3.46,37.074089750279526
3.48,37.34058137193799
3.5,37.06074770701246
3.52,37.02951546346269
3.54,36.96882721105435
3.56,37.1684400710326
3.58,37.13386463525636
3.6,37.19372464724936
3.62,37.31324941132813
3.64,37.16713635542317
3.66,37.22265017661423
3.68,36.95060142001548
3.7,36.95976147100259
3.72,36.83369089721105
3.74,36.817476083897
3.7600000000000002,36.86559237077601
3.7800000000000002,37.049610090184814
3.8000000000000003,37.05970518822258
3.8200000000000003,37.04666612068778
3.84,36.98875660546995
3.86,37.11372072969534
3.88,37.24964921735431
3.9,37.19915285243581
3.92,37.31504689325768
3.94,37.25086446872296
3.96,37.19580480109075
3.98,37.09445073642021
4.0,37.07417165520753
4.0200000000000005,36.822184245995274
4.04,36.9336693713158
4.0600000000000005,36.73096200613141
4.08,37.00216711133156
4.1,36.8006717126
4.12,36.86645373959344
4.14,36.88848985756018
4.16,36.8843133242028
4.18,36.853397945394796
4.2,36.9294242599389
4.22,37.1361996176052
4.24,37.22311210476837
4.26,36.85473405761312
4.28,36.878875402737464
4.3,36.91429152642918
4.32,36.93982917620898
4.34,37.050865949964646
4.36,36.93582360681377
4.38,37.07595304840906
4.4,36.97666886962454
4.42,36.89192706371551
4.44,37.10065307320138
4.46,37.2098997139058
4.48,37.10351803404092
4.5,37.112648811167325
4.5200000000000005,37.05730615175562
4.54,37.19539611192552
4.5600000000000005,37.05358659637267
4.58,37.14818663615389
4.6000000000000005,37.36464926839995
4.62,37.29067519956324
4.64,37.3919728859671
4.66,37.184956510675526
4.68,37.13007373853951
4.7,37.08047178336968
4.72,37.126771133312175
4.74,37.32330238327257
4.76,37.327886122703546
4.78,37.493933035433045
4.8,37.28573141765245
4.82,37.33991280316049
4.84,37.19985113751788
4.86,37.18330174442701
4.88,37.43733768915891
4.9,37.50135197505864
4.92,37.20505383552052
4.94,37.338847652796204
4.96,37.32577678800979
4.98,37.31388281366841
5.0,37.364814809887164
5.0200000000000005,37.34386178636652
5.04,37.10557276251809
5.0600000000000005,37.31876368752033
5.08,37.32440153732965
5.1000000000000005,37.043806150835906
5.12,37.1558618226703
5.14,37.35638407437882
5.16,37.32761978884112
5.18,37.22644016391197
5.2,37.29304196097712
5.22,37.391900806759544
5.24,37.54190241648091
5.26,37.459587659500535
5.28,37.409670185878106
5.3,37.35773637726291
5.32,37.12538338404329
5.34,37.40981293815109
5.36,37.33566804079351
5.38,37.351583142775276
5.4,37.44533317050476
5.42,37.31537755269278
5.44,37.02173765021202
5.46,37.282308155010334
5.48,37.112586286589476
5.5,36.96303956691896
5.5200000000000005,37.05676087789742
5.54,37.080380033444946
5.5600000000000005,37.123416317695714
5.58,37.19948150465862
5.6000000000000005,37.246592714565935
5.62,37.030621567901775
5.64,37.0733190033151
5.66,37.04591664788658
5.68,36.93237423883956
5.7,37.20026322941698
5.72,37.1559389513994
5.74,37.33998136089404
5.76,37.15606963019267
5.78,37.129620300916855
5.8,37.17903123547888
5.82,37.24524735153052
5.84,37.12763585426871
5.86,37.41081910322715
5.88,37.140351106781935
5.9,37.14907832336984
5.92,36.94742675439665
5.94,36.83843747025772
5.96,37.00262698307457
5.98,36.95487933182377
6.0,37.321998130330066
6.0200000000000005,37.3963817765007
6.04,37.17785623074989
6.0600000000000005,37.20719869258631
6.08,37.089800422855475
6.1000000000000005,37.24578932251855
6.12,37.14277478191244
6.140000000000001,37.31494940360321
6.16,37.160837002240406
6.18,37.09595412987654
6.2,37.228250347534306
6.22,37.197613003140454
6.24,37.26672751837685
6.26,37.38216467469621
6.28,37.478837344755384
6.3,37.36838473278912
6.32,37.332724147234686
6.34,37.49967630070343
6.36,37.39267307511142
6.38,37.38801553669265
6.4,37.15095070255359
6.42,37.14222388063206
6.44,37.178644691711085
6.46,37.32358229427848
6.48,37.355916639610314
6.5,37.03357401912086
6.5200000000000005,37.13189762267059
6.54,37.37024973385985
6.5600000000000005,37.37550744520227
6.58,37.404589432605704
6.6000000000000005,37.30044331786292
6.62,37.177772831731666
6.640000000000001,37.177282142317466
