0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0.0,1.2139742,1.2698205,1.4345975,1.6154879,1.3162782,1.5340152,1.7475984,1.6303303,1.6075008,1.6965351,1.4253093,1.5138366,1.5858189,1.4163446,1.4865468,1.6632519,1.4055375,1.2748481,1.2446926,1.4768322,1.4261074,1.5236142,1.6101145,1.6810892,1.9543773,1.7678251,1.6025354,1.6857644,1.7519208,1.9288116,1.6141448,1.7457821,1.8782878,1.820272,1.6888183,1.510837,1.8328689,1.5368154,1.7147768,1.6513163,1.5538812,1.6579127,1.7059746,1.9215053,1.7106715,2.1269486,2.369096,2.0964532,2.150589,2.0225713,1.7535502,1.7861761,1.6493375,1.9246054,1.9315833,1.8958853,2.300839,2.0971224,2.2450745,2.350683,2.1434035,2.3231914,1.9121718,2.1885436,2.1458638,2.3267233,2.5837617,2.6553054,2.6185668,2.6573641,2.636834,2.655841,2.5694375,2.641079,2.3513517,2.145356,2.077034,2.0613575,1.9447523,2.1589003,2.11543,2.1213596,2.201524,2.2310152,2.1619983,2.365095,2.256956,2.2698143,1.9156913,1.9107671,1.6196692,1.9601189,1.9087632,2.1718056,2.2581315,2.167169,1.8007506,1.6954272,1.7475573,2.0919218,2.1812658,2.1460457,1.9901532,2.1626136,2.0449295,2.590958,2.9354422,2.3291423,2.3759804,2.0995772,2.448449,2.172952,2.0887463,1.8644681,1.980057,1.5505342,1.6668718,1.7742863,1.7429051,1.9243134,2.1113534,1.9825224,1.632588,1.6764998,1.6625003,1.8295039,1.9126419,2.00784,2.1229615,2.0692914,2.026529,2.0650144,1.9945184,2.1995475,2.246814,2.0535276,1.8477705,1.9592446,1.9913102,1.8772979,2.2903,2.0520368,2.1285706,2.2782893,1.9320035,1.9777285,1.7564291,2.0542855,1.9717053,2.1216125,2.2127166,2.109286,1.7498103,2.099091,2.0488002,2.236617,2.349639,2.062967,2.279219,2.0877016,2.217008,2.1613,1.9777019,2.2929676,2.0819716,2.7561755,2.4270031,2.629626,2.4774077,2.5851958,2.4555817,2.1862736,2.3857238,2.501131,2.4395473,2.3895946,2.052018,2.1997914,2.3656747,2.3262281,2.105119,2.1117616,1.8066818,1.9435452,2.0368295,2.1533613,2.411494,2.4646072,2.4448645,2.6790152,2.7353113,3.1185665,2.963364,3.1148014,2.8092804,2.271356,2.341474,2.186472,2.1638432,2.3151112,2.36743,2.2723696,2.333125,2.477487,2.1148953,2.5757415,2.2378209,2.2489057,1.8093008,1.9115573,1.9287965,2.0283518,2.097735,2.0156446,1.9428304,2.3169272,2.1413455,1.9302518,2.116746,2.0689328,2.2236996,2.1696653,2.0227144,2.132885,1.9026134,1.7590601,1.960444,1.8929092,2.0115776,2.053963,2.0532634,1.9691072,1.7907528,1.886239,1.8104948,2.0161376,2.0327206,2.1843834,2.0647743,2.2025933,2.126931,1.890923,1.9933531,1.932704,1.9451094,2.2433417,2.2449338,2.3565288,2.4570587,2.592963,2.271635,2.3448672,2.2772157,2.3098273,2.3709772,2.3301086,2.1518514,2.225977,2.1634338,2.4435828,2.3243072,2.4175684,2.5428603,2.3756156,2.465857,2.4668267,2.574655,2.3727882,1.9592061,2.3325348,2.5137384,2.3329675,2.512315,2.3527637,3.0568223,3.0061085,3.0815697,3.1097772,2.5603437,2.3403304,1.9903151,2.0616467,2.1460545,2.4902377,2.5583947,2.9709063,2.7939458,2.5576696,2.310279,2.4284909,2.826027,2.356563,1.9727956,1.9518667,2.1298559,2.2254028,2.058229,1.8947444,2.0926843,2.192606,2.5056012,2.4472485,2.2228558,2.152124,2.1546257,1.9201437,1.8232063,1.962708,1.988812,1.823859,1.6498402,1.821223,1.8324087,1.9555855,2.0538943,2.3127933,2.305396,1.9871709,2.1262915,1.9141816,2.0952413,1.8161172,1.7493654,1.8164328,2.1045022,1.920669,2.2077968,2.3374777,1.974116,2.1268659,2.14653,2.031943,2.2399197,2.4155192,2.9532053,2.5610726,2.0359023,2.2404823,2.585507,2.5847838,2.1947806,2.1470869,2.6294005,2.5563302,2.4237373,2.238867,2.5062306,2.3975875,2.5263104,2.5022688,2.3784513,2.1759,2.2561615,2.5100055,2.6105752,2.5049627,2.7132082,2.7384055,2.6706042,2.6536021,1.8990142,2.1360238,2.172984,1.951332,1.8660219,1.7985097,2.0922306,1.931804,1.8529295,1.9800433,1.9546849,2.06678,1.9696848,2.2835002,1.8976843,1.8587229,1.9153132,2.037778,1.9784571,2.0828555,1.9772803,2.0660465,2.102001,2.042134,2.1858785,2.339157,2.5585086,2.2072327,2.2591996,2.4546056,2.57957,2.591448,2.5471587,2.6128614,2.588222,2.6384497,2.3872802,2.3452983,2.442994,2.549325,2.7391424,2.531442,2.60513,2.9468665,2.7536588,2.3227983,2.264676,2.4141588,2.2219744,1.9384674,2.3044605,2.1916134,2.3125257,2.0918317,2.2362401,2.3702018,2.3503137,2.607894,2.5346045,2.5670757,2.3057,2.0908434,2.1441424,2.1595201,2.0214646,2.1700425,2.2300704,2.6335328,2.36491,2.0697508,2.2486982,2.2917666,2.3234084,2.274011,2.269346,2.2823915,2.4023561,2.3582485,2.3109787,2.288343,1.9477862,2.4099689,2.5702646,2.5884995,2.656533,2.333358,2.3045113,2.2354524,2.5174892,2.4431012,2.3948457,2.512064,2.437353,2.4571412,2.7274408,2.5587523,2.3963602,2.4313462,2.2964628,2.6577344,2.7397158,2.9260712,3.0521736,3.0139017,2.6865633,2.716155,2.6093209,2.318279,2.6598186,2.7914538,2.770112,2.8864434,3.4201438,3.4516716,2.8413208,2.8931117,2.895765,2.9041402,2.8781154,2.483459,2.1794372,2.2276845,2.0358028,2.189387,2.123784,2.30859,2.2748349,2.2016127,2.0722876,1.9022732,2.089592,1.9681889,2.250371,2.0973046,2.3180587,2.3971293,2.4114072,2.4903653,2.729612
1.2139742,0.0,1.2827847,1.4727445,1.6228396,1.2726021,1.4356434,1.6918991,1.6682383,1.5334487,1.7108119,1.269508,1.6426895,1.7662156,1.5313851,1.9767914,1.9542451,1.7267534,1.8041182,1.3899741,1.3517336,1.6150337,1.6371526,1.7978327,1.6495103,1.7832384,1.7208941,1.5423429,1.5398237,1.5224766,1.7742133,1.5655426,1.5235615,1.5996199,1.6290805,1.4928427,1.4835881,1.6897578,1.5457035,1.600661,1.5302918,1.5771989,1.6427505,1.832768,2.1479511,1.790113,2.1424959,2.5145197,2.4680438,2.4906476,2.3525412,2.1136067,2.06144,1.952867,2.0797315,2.1907918,2.1381748,2.451018,2.4931765,2.636867,2.7027838,2.5127914,2.8305287,2.304061,2.4707112,2.3794162,2.5974858,2.8583486,2.8480465,2.889084,2.8108194,2.7189581,2.8588583,2.768487,2.8963315,2.683193,2.4759016,2.018962,2.2981076,2.1017401,2.1751466,2.2487142,2.3171713,2.3481925,2.3579233,2.2470565,2.4516604,2.5296657,2.2655442,1.9830688,2.0541527,1.8740374,2.146817,2.0632398,2.1781013,2.4861667,2.4103415,1.8050542,1.9221768,1.9881159,2.3425028,2.326973,2.352481,2.29711,2.5442052,2.1408796,2.8311453,3.1272733,2.5318115,2.5410545,2.2946699,2.786441,2.4157202,2.2273664,1.9040749,2.059273,1.7046821,1.8076887,2.0683854,1.7264867,2.092759,2.2327588,1.9819127,1.8062433,1.9679681,1.8540753,2.049563,2.1405218,2.2272124,2.3428206,2.1599166,2.2182708,2.2587535,2.2231312,2.5046866,2.4497228,2.3807328,2.1127636,2.1291962,2.2888227,2.1137304,2.6467972,2.5103774,2.6181257,2.772594,2.29926,2.3229396,2.095566,2.5112245,2.4632478,2.5802777,2.5906835,2.439984,2.0659518,2.4304514,2.4424188,2.6797554,2.7834184,2.3513052,2.793808,2.5796292,2.6952677,2.5001063,2.1599867,2.620738,2.3811018,3.1485476,2.8257437,2.98564,2.693781,2.743074,2.6437151,2.4656687,2.6959841,2.9367287,2.8332522,2.7242482,2.418837,2.7895799,2.9263198,2.8713393,2.5562842,2.6252978,2.1942427,2.0861404,2.495464,2.694033,2.8800569,2.991088,2.969706,3.2424378,3.202872,3.6640532,3.5522826,3.6168876,3.3228793,2.6903462,2.7261171,2.682501,2.4406424,2.5174432,2.4888523,2.5565684,2.5319314,2.632319,2.3435428,2.893706,2.3799088,2.505573,2.2042637,2.1610808,2.2745216,2.4038098,2.5449386,2.3793745,2.2777932,2.6981988,2.4361265,2.1523151,2.4975708,2.489279,2.5632973,2.487209,2.2280362,2.3899233,2.281659,1.9973315,2.197823,2.0080216,2.3540523,2.2071354,2.3107252,2.158242,1.9308492,2.177628,2.0109184,2.255178,2.2493024,2.3254595,2.159475,2.360186,2.196324,2.1825721,2.3018467,2.221699,2.221377,2.7280664,2.6173582,2.700482,2.9087942,3.0614874,2.806619,2.7951384,2.6296773,2.7094553,2.8664489,2.695556,2.4755952,2.536201,2.4534864,2.8498125,2.6667309,2.7907746,2.994433,2.786026,2.9951136,2.9895463,3.0120058,2.7062423,2.2848756,2.861045,2.961308,2.715274,2.8816848,2.6101985,3.347479,3.32072,3.3734422,3.3786962,2.8663888,2.5412123,2.2329118,2.0991411,2.3829863,2.8190012,2.876408,3.3485188,3.1790948,3.1095343,2.833526,2.9970555,3.4084373,2.8429163,2.3639605,2.440033,2.6496906,2.6311443,2.4713075,2.346942,2.5626216,2.7306886,3.0307193,2.9993348,2.758653,2.5731556,2.4530826,2.22279,2.169736,2.3067706,2.1241999,2.1182911,1.98724,2.1439326,2.2808392,2.111313,2.3695521,2.5909946,2.611976,2.4351025,2.4606302,2.2471662,2.5367868,2.1495485,2.033723,2.0628514,2.5028448,2.3236525,2.6841912,2.802715,2.447323,2.5318441,2.6218457,2.4275286,2.6876802,2.895787,3.3970504,2.9730844,2.3289144,2.5058389,2.8837812,2.7076423,2.4200244,2.5822263,2.9445925,2.828442,2.6088748,2.5327365,2.8260934,2.6208928,2.8390584,2.7029974,2.6472957,2.4671118,2.5664551,2.7386222,2.9287229,2.781995,2.8966408,3.0066874,2.961294,3.008591,2.179324,2.4465523,2.5281346,2.2647123,1.9591514,1.9232305,2.1653523,2.0402193,1.9349444,2.0487351,1.836525,2.0825922,1.993626,2.0952432,2.0153656,2.0202918,2.1506424,2.161218,1.9912187,1.8863977,2.1648538,2.1194956,2.368765,2.345976,2.526128,2.7929847,2.9209108,2.6042955,2.5106018,2.8996592,3.0699818,2.9752815,2.8863726,3.0988233,3.007238,3.1560757,2.8188539,2.859037,2.9218593,3.1096978,3.2297862,2.9763494,3.1728048,3.416868,3.2657795,2.7698925,2.6849573,2.9016452,2.6236348,2.312551,2.8311245,2.7497215,2.7990985,2.2712932,2.7122316,2.8862886,2.8150184,3.096357,2.7706335,2.9112277,2.6249135,2.3745067,2.5339403,2.5461516,2.3272173,2.6540034,2.6064055,3.1061432,2.7415783,2.4620469,2.6371489,2.7053468,2.7969034,2.7871602,2.6034715,2.6898544,2.9613976,2.917971,2.8871992,2.8297675,2.422762,2.887278,3.0192485,3.1249952,3.1155295,2.8183978,2.9410708,2.8248005,3.1285791,3.0915463,2.9886475,3.0459392,3.007644,2.9543262,3.1867867,3.0349724,2.8362153,3.0104702,2.8407319,3.2864785,3.3694024,3.5038326,3.641961,3.527767,3.191843,3.286502,3.2221913,2.9159014,3.2523906,3.341679,3.2603204,3.485276,4.0163274,4.0880733,3.4133651,3.4606507,3.4642453,3.4294326,3.4288046,3.0423336,2.6609244,2.7010236,2.423201,2.648423,2.5307894,2.8682413,2.7772677,2.7294083,2.5213807,2.3731272,2.5305352,2.4153905,2.7616224,2.521659,2.7222474,2.88757,2.9166698,2.9486725,3.1837723
1.2698205,1.2827847,0.0,0.90894914,1.306075,1.213722,1.2581778,1.596956,1.5701389,1.4416338,1.5589405,1.3002747,1.3702303,1.5273961,1.0649238,1.4602865,1.5620836,1.5660851,1.549958,1.5841905,1.7424886,1.7179564,1.7906481,1.8495855,1.9604821,2.297147,2.0859191,1.8891895,1.9422035,1.9462404,2.3096752,1.949791,1.8080127,2.098826,2.0552895,1.8882568,1.6358958,2.2353218,1.760583,1.9360434,1.9532622,1.8341907,1.9242959,1.9983253,2.205838,1.9809093,2.4890685,2.7559838,2.486823,2.5378094,2.3709128,2.0429041,2.206945,1.8493017,2.2365737,2.208267,2.2684655,2.7126791,2.5011492,2.4965396,2.5927765,2.295747,2.6800408,2.155395,2.3636243,2.209341,2.6216965,2.8357444,2.899512,2.8582394,2.916853,2.95386,3.1495216,3.0338936,3.1480675,2.8206608,2.5244963,2.280884,2.3972754,2.264398,2.4295428,2.4741354,2.5143147,2.6228848,2.597358,2.5154135,2.7830975,2.7373476,2.657153,2.3021903,2.2160335,1.9652288,2.275487,2.2964647,2.5559378,2.722714,2.5849488,2.0722728,1.8953323,1.810451,2.4354334,2.3804538,2.467952,2.2561548,2.5114732,2.2230144,2.9556558,3.3328424,2.756411,2.7148197,2.3026257,2.7706292,2.3978868,2.1789684,2.101256,2.3371036,1.8285699,1.8763916,2.117569,2.0035863,2.3954604,2.5949848,2.3147926,1.7761788,1.7941846,1.812989,2.0041966,2.1360672,2.3072035,2.5092037,2.3776934,2.2877972,2.2232313,2.017741,2.3726695,2.303526,2.1882877,1.8901179,1.7403522,1.980321,1.9975063,2.3824635,2.0890565,2.2553856,2.4327958,1.9678825,1.8641948,1.6096752,1.9708102,2.085172,2.1777956,2.4085312,2.499984,1.9978491,2.2804759,2.3080988,2.5401833,2.6028922,2.2897606,2.5429475,2.3122962,2.4597087,2.4056852,2.3237982,2.576972,2.3679543,3.0698395,2.724221,2.9693289,2.8496552,3.0034568,2.7941246,2.4673305,2.6052148,2.7133,2.7579339,2.6791203,2.355447,2.448872,2.6158938,2.5810704,2.2743871,2.19473,1.934833,1.9471656,2.2521732,2.3671312,2.7360585,2.7506218,2.6412873,2.902417,3.0398471,3.3913314,3.2553704,3.432027,3.129726,2.5163825,2.6576831,2.534725,2.6198118,2.6546028,2.695813,2.6270947,2.7884777,2.8728747,2.510684,3.0414515,2.6317701,2.599574,2.1049037,2.128558,2.0704968,2.1646543,2.2500136,2.316807,2.3209715,2.6341774,2.4918935,2.3074567,2.5454438,2.4367626,2.5255048,2.4748442,2.399747,2.4995093,2.195304,2.099316,2.1212919,2.0939083,2.2084873,2.4140322,2.3575497,2.3102667,2.1158931,2.2553928,2.0877233,2.3988457,2.3364012,2.5012474,2.4045153,2.4963748,2.4063768,2.150885,2.1820111,2.1433718,2.000807,2.4142892,2.4131274,2.3788445,2.4494174,2.5387259,2.3370535,2.3341281,2.3075209,2.4566662,2.446491,2.30853,2.2196782,2.2671423,2.2533937,2.6038177,2.4623852,2.6611989,2.802761,2.5117214,2.678467,2.6086614,2.8323886,2.6021888,2.1632679,2.4595811,2.864107,2.6791422,2.8605516,2.6409414,3.3559723,3.3566217,3.4186592,3.427415,2.9399896,2.6310587,2.2563715,2.2486,2.5221806,2.8737786,2.8731153,3.3887436,3.0610018,2.7621965,2.4351194,2.6446369,3.0375395,2.5766728,2.0493705,2.0718262,2.14269,2.0730066,2.0064526,1.9125904,2.2595232,2.4351132,2.8738697,2.684279,2.408243,2.2563415,2.208178,2.0143633,1.9829018,2.0381007,1.9390072,1.9015478,1.7931765,2.0562341,2.0833318,2.0630338,2.261037,2.5496607,2.473845,2.208991,2.295296,1.9156138,2.1436625,2.0158887,2.1050532,2.198347,2.3211513,2.1185648,2.5320718,2.624187,2.2589335,2.5167384,2.4049265,2.329229,2.4779124,2.663239,3.1818879,2.938974,2.2908762,2.576682,3.0086415,2.9940174,2.5010138,2.351815,2.9213948,2.888269,2.7086537,2.545991,2.8515816,2.8087254,2.8637662,2.7611735,2.6195421,2.416268,2.6046894,2.8850517,2.989885,2.7689059,3.1215296,3.084617,2.8750722,2.7871644,1.9141407,2.2792127,2.4323506,2.0962303,1.9066372,2.0338593,2.1874666,2.0081356,2.0271802,2.143303,2.0112271,2.184131,2.0123231,2.2425852,2.0026221,2.051909,2.0976505,2.1477127,1.964071,2.074304,1.9791245,2.0804687,2.0076137,1.8530706,2.0793855,2.358464,2.462511,2.1753988,2.063693,2.34347,2.4000742,2.384969,2.4086816,2.5879989,2.5904863,2.7048147,2.425191,2.5246444,2.503793,2.6540554,2.697887,2.3590128,2.6379411,2.80383,2.728284,2.280243,2.2591438,2.3573449,2.2740865,2.096126,2.3656132,2.3259845,2.4439673,2.0922604,2.2979121,2.2884035,2.2630224,2.5399358,2.4698822,2.4856172,2.3192067,2.0019526,1.9538233,2.0825295,2.0156295,2.3082514,2.162679,2.475128,2.1888323,1.9650887,2.1026006,2.2266428,2.4153132,2.259786,2.2023537,2.2946682,2.4119208,2.438774,2.3905935,2.3161747,1.9683623,2.31241,2.3488836,2.4856925,2.4872785,2.2959936,2.3770103,2.209126,2.539807,2.5342896,2.3287103,2.4990613,2.4535842,2.355086,2.5838428,2.3773525,2.217859,2.4603753,2.4029968,2.8125186,2.9400487,3.0451915,3.3010082,3.4127324,2.9110935,2.88972,2.6907904,2.4469502,2.8177526,2.910564,2.71791,2.875385,3.4121494,3.4515991,2.929028,2.9965832,3.0700467,3.0630078,3.0571568,2.6075623,2.2523646,2.224542,1.9523369,2.2523236,2.2341359,2.4113834,2.3337815,2.2521317,2.0618846,1.9988296,2.1964135,2.2429857,2.5678477,2.4214766,2.7152498,2.8149896,2.8177254,2.9132671,3.1250901
1.4345975,1.4727445,0.90894914,0.0,1.1232132,1.1995236,1.1779982,1.4627699,1.5387739,1.4885502,1.7491862,1.5224311,1.5427983,1.634275,1.186103,1.472546,1.4664142,1.6308899,1.6243106,1.672517,1.8859965,1.8052164,1.8625363,1.9740764,2.093187,2.3679194,2.2551413,2.024328,2.0440874,2.0708373,2.353884,2.043211,1.8925781,2.1760328,2.1615198,2.0472474,1.6915433,2.267415,1.876808,2.109822,2.137517,2.0374994,2.1089609,2.207518,2.3691988,2.109413,2.6508102,2.9618514,2.6670027,2.7191186,2.539725,2.2157724,2.3525093,1.9707519,2.3355582,2.325041,2.3298035,2.8067372,2.550555,2.5667884,2.6388528,2.3570673,2.6876109,2.1005518,2.2302632,2.1181242,2.514274,2.6930285,2.7653244,2.759838,2.8908935,2.9063306,3.139729,3.1107314,3.21355,2.9206543,2.6393561,2.3293471,2.500229,2.3569927,2.5785465,2.6426203,2.6480772,2.7226384,2.6888392,2.6220381,2.927738,2.8478243,2.815545,2.4308233,2.3840168,2.1063645,2.4183395,2.4255795,2.6682966,2.8027625,2.6608646,2.1393123,1.9643929,1.9841775,2.54108,2.508702,2.5203178,2.3802233,2.6881778,2.3992796,3.0923026,3.475748,2.8903136,2.8148978,2.3068612,2.8219578,2.4948623,2.216686,2.178063,2.3966167,1.8085679,1.8821423,2.255545,2.0880117,2.460632,2.7108433,2.386745,1.7934713,1.8312737,1.8906581,2.1418295,2.2572773,2.4399803,2.5766995,2.4689717,2.45846,2.3063474,2.1469455,2.4855194,2.400171,2.274868,1.9594097,1.8350856,2.136132,2.1722136,2.5283976,2.17329,2.3235135,2.5138204,1.9854854,1.8630121,1.575315,1.8587452,2.1255217,2.272012,2.5593424,2.6716518,2.084921,2.402527,2.4777923,2.702717,2.8318694,2.4371371,2.6330566,2.3901865,2.5880835,2.5475307,2.4517562,2.6554391,2.462575,3.2252827,2.8214264,3.1110847,3.0001516,3.1420968,2.9324899,2.6551027,2.7820117,2.8926637,2.8785336,2.752695,2.4538958,2.596496,2.815536,2.6719534,2.3594384,2.3493593,2.0567145,2.0953028,2.40568,2.4795623,2.8808076,2.9236794,2.8336797,3.112249,3.2253253,3.642337,3.4764333,3.6668248,3.3371391,2.7657053,2.9060895,2.696842,2.7118273,2.7845988,2.8050447,2.799452,3.002108,3.0912726,2.629335,3.223631,2.7403982,2.7493687,2.2108943,2.233552,2.2024488,2.2672658,2.3378515,2.3831606,2.372924,2.7174027,2.62971,2.4525566,2.690209,2.6231039,2.6633644,2.6249702,2.6004858,2.6799552,2.3391583,2.2782452,2.349926,2.3131363,2.3905458,2.6065814,2.5730753,2.5168629,2.2762382,2.3865535,2.2093167,2.5623746,2.4552097,2.6614258,2.5538166,2.6492786,2.5117712,2.2635596,2.3120217,2.2345505,2.1162436,2.4898117,2.514971,2.4092515,2.5283103,2.6151886,2.4657679,2.414724,2.404921,2.5686305,2.5079234,2.4176955,2.391039,2.4148636,2.3647459,2.7803955,2.648958,2.835544,2.9766982,2.704527,2.8066592,2.7057784,2.9946647,2.7462537,2.3026257,2.5891879,2.9663782,2.8193634,3.0645962,2.8134594,3.5488992,3.5546186,3.646854,3.649643,3.1540756,2.8232493,2.3695552,2.373995,2.6264186,2.9855042,3.0577726,3.5545537,3.2287765,2.8831387,2.5545952,2.7751892,3.1770506,2.7121718,2.16288,2.1884186,2.2323115,2.0489092,2.0691154,1.9728748,2.4082353,2.5999706,3.0300486,2.806244,2.549748,2.3180065,2.2869177,2.1311097,2.023712,2.1829295,1.9723653,1.9857638,1.9354109,2.2139134,2.2293224,2.3337033,2.4533324,2.7582762,2.69232,2.362939,2.454779,1.9866024,2.2499802,2.158109,2.2605247,2.3663607,2.511198,2.2490666,2.7181792,2.8504865,2.4161074,2.6719253,2.4903066,2.4559052,2.635331,2.8496833,3.3463898,3.131595,2.4616344,2.7911565,3.2306468,3.2052433,2.6924605,2.5468006,3.1502535,3.0832784,2.9420712,2.7347312,3.0594516,2.969226,3.0296586,2.9286504,2.8017635,2.5873349,2.7525153,3.0031812,3.1049755,2.8573153,3.1882615,3.176523,2.97143,2.915648,2.0487607,2.3412213,2.5520759,2.1608293,2.0055737,2.1174147,2.1245553,2.0035279,2.1180263,2.2370555,2.0779486,2.26116,2.056753,2.2421973,2.0664947,2.1576731,2.1513126,2.2461607,2.017081,2.190261,2.082296,2.2596579,2.0685458,1.8704183,2.1418784,2.5088904,2.586676,2.313678,2.1459117,2.32701,2.4096887,2.401023,2.3977187,2.611509,2.6065862,2.699081,2.485638,2.5768712,2.543786,2.6951156,2.7973657,2.4460578,2.6963193,2.935647,2.8498538,2.4597425,2.3934722,2.5057864,2.4427657,2.2437046,2.5128849,2.4804559,2.5501585,2.2032537,2.3898265,2.261798,2.2935956,2.5323377,2.422747,2.4613714,2.191326,1.98295,1.8976208,2.0653563,1.9628236,2.3253765,2.210415,2.425077,2.1196313,1.879872,2.0880265,2.2019758,2.4400134,2.2314553,2.100693,2.217479,2.3912003,2.467125,2.5052385,2.3426015,2.0586011,2.3234737,2.385188,2.492641,2.4791496,2.3981454,2.4954293,2.247443,2.595187,2.578823,2.3889697,2.5969596,2.5739672,2.3460956,2.5151289,2.3312845,2.2185972,2.4483528,2.493948,2.8489935,2.9893513,3.1530128,3.4146879,3.5555081,2.9991238,2.969221,2.6823015,2.5095892,2.8816688,2.9928548,2.77617,2.9103522,3.481913,3.4908392,2.9550354,3.066468,3.1261678,3.1354897,3.1334574,2.6986315,2.2543283,2.192307,1.9407979,2.2618396,2.193696,2.4361076,2.3617373,2.3313253,2.0086672,1.997416,2.2111642,2.2741876,2.6416883,2.5088725,2.8932917,2.9838488,2.9926674,3.0791068,3.3101592
