frame,time_ns,toGIG,toDRG
126,6.306306306306307,0.5535459448163684,2.8645869657555183
127,6.356356356356357,0.5380174435603554,2.928638740171015
128,6.406406406406407,0.5518111582945501,2.9312634747719226
129,6.456456456456457,0.566172444714108,2.9869222075303954
130,6.506506506506507,0.6362639937014369,3.0565533970819336
131,6.556556556556557,0.635237352294675,2.8703314530221253
132,6.606606606606607,0.4364317533866775,2.947656147043134
133,6.656656656656657,0.36800321845594863,2.9849326384301342
134,6.706706706706707,0.6007692843708641,3.012684707079769
135,6.756756756756757,0.44238612154536766,2.9338228140926015
136,6.806806806806807,0.5548638919714248,3.0832241645735725
137,6.856856856856857,0.5299268988539547,2.962765155597813
138,6.906906906906907,0.6753570081835829,3.0407296317056383
139,6.956956956956957,0.6420953038469738,2.9579395149626557
140,7.007007007007007,0.7010839995336706,2.9257892300578687
141,7.057057057057057,0.5393263578082307,3.0426153095315707
142,7.107107107107107,0.37631473980206137,2.8970475365413675
143,7.157157157157157,0.39271603857717546,2.988293333565796
144,7.207207207207207,0.6071545294908176,2.945154039379737
145,7.257257257257257,0.5596795977097693,3.0523933615343712
146,7.307307307307307,0.5165051927022424,3.0374682025157322
147,7.357357357357357,0.7508242102823344,3.070826780928683
148,7.407407407407407,0.5707619175946953,2.879843695080578
149,7.4574574574574575,0.6448573063737748,2.9317969613341712
150,7.507507507507508,0.565070639521756,2.990536439104479
151,7.557557557557558,0.48360552563871345,2.9232490253859043
152,7.6076076076076085,0.5628123099482506,2.9314987728605892
153,7.6576576576576585,0.5767850255958124,2.9707384364366765
154,7.7077077077077085,0.7692407395070862,2.950474034679851
155,7.7577577577577586,0.5356147364233259,2.9077966148264087
156,7.807807807807809,0.5332054505849663,2.874941529765736
157,7.857857857857859,0.533414404671371,2.8641014134388847
158,7.907907907907909,0.606785098188773,2.941208342273699
159,7.957957957957959,0.7505513860671215,2.9221461593714495
160,8.008008008008009,0.6671547083674588,2.9423818483570283
161,8.058058058058059,0.8688426458800556,2.853027855204691
162,8.108108108108109,0.8649809411023053,2.864821776305607
163,8.158158158158159,0.7787927710694864,2.8649758315815177
164,8.208208208208209,0.678451697564396,2.8879383508126053
165,8.258258258258259,0.8321213039302131,2.7331874418694992
166,8.308308308308309,0.6806892726178938,2.753486368077731
167,8.358358358358359,0.811981395675067,2.7902222212768857
168,8.408408408408409,0.8796289781674465,2.8464566091232273
169,8.458458458458459,0.8632056972578157,2.844495449239221
170,8.508508508508509,0.8091640020037649,2.7118845087800785
171,8.558558558558559,0.6694283017957781,2.8751231885448445
172,8.608608608608609,0.8599978759604907,2.922089343941592
173,8.65865865865866,0.941478199053735,2.8858612821821916
174,8.70870870870871,0.6232852047499481,2.859899693397696
175,8.75875875875876,0.7282529157697368,2.835571485099604
176,8.80880880880881,0.7062866485289009,2.78101458346734
177,8.85885885885886,0.617666635590088,2.8759020596589187
178,8.90890890890891,0.5102852032397578,2.845230306150337
179,8.95895895895896,0.683478545079506,2.778041733481442
180,9.00900900900901,0.4673158043001677,2.8836494317940105
181,9.05905905905906,0.6370294588425405,2.8274313499160866
182,9.10910910910911,0.5414063125280857,2.8395879777136406
183,9.15915915915916,0.5891214742937758,2.854007056735576
184,9.20920920920921,0.5961221136419924,2.850025206898424
185,9.25925925925926,0.5735121768620586,2.9025619982563478
186,9.30930930930931,0.7377276440808878,2.938310348851437
187,9.35935935935936,0.7466586446885299,2.984303351661385
188,9.40940940940941,0.7214787478000331,2.919856327866992
189,9.45945945945946,0.6480686486473325,2.876771851651131
190,9.50950950950951,0.6325086453314516,2.870890975943724
191,9.55955955955956,0.5999448868411402,2.9235991039779075
192,9.60960960960961,0.8685510751901745,2.763176022749038
193,9.65965965965966,0.8217193859813231,2.8793395038114458
194,9.70970970970971,0.779190295583462,2.822272423565345
195,9.75975975975976,0.6523247183484209,2.894137233981951
196,9.80980980980981,0.6610376026200622,2.972359443995678
197,9.85985985985986,0.6219109649967018,2.937348434142488
198,9.90990990990991,0.6317688855780013,2.8956075282925298
199,9.95995995995996,0.6385444045034618,2.7979933775685084
200,10.01001001001001,0.4642759048094359,2.795333434837358
201,10.06006006006006,0.4388681705590344,2.7942381420037643
202,10.11011011011011,0.6476234349676302,2.936851069767749
203,10.16016016016016,0.5567296207666045,2.8852472753816545
204,10.21021021021021,0.5529881314252242,2.859901271371371
205,10.26026026026026,0.5502877618434455,2.8578641919488703
206,10.31031031031031,0.6444470325713506,2.9444124754475176
207,10.36036036036036,0.5782470309185748,2.945183673592377
208,10.41041041041041,0.5871731771368279,2.9271619361152426
209,10.46046046046046,0.9443114860395425,2.9315422601646173
210,10.51051051051051,0.6754838554853609,2.868545144953508
211,10.56056056056056,0.780149570537518,2.954232216861179
212,10.61061061061061,0.719449674601204,3.0044299659527063
213,10.66066066066066,0.621819574421694,3.0083674884784757
214,10.710710710710712,0.6596612841575928,2.896929111216964
215,10.760760760760762,0.6603143885606343,2.9092476314002518
216,10.810810810810812,0.9207932177809157,2.8980575365672068
217,10.860860860860862,0.6381849745905471,2.9059353043039207
218,10.910910910910912,0.6786119609059843,2.8940382657145087
219,10.960960960960962,1.0384868138674774,2.838760914191149
220,11.011011011011012,0.6699564926653166,2.869155596979726
221,11.061061061061062,0.6879230372355029,2.940967443944009
222,11.111111111111112,0.8821739205532981,3.008037475557058
223,11.161161161161163,0.8547953739076573,2.908943764313423
224,11.211211211211213,0.7692525564622374,2.908343729140323
225,11.261261261261263,0.705579131140075,2.914890852895553
226,11.311311311311313,0.6179883181068118,3.056198982550828
227,11.361361361361363,0.5345002630523099,2.8873843930434617
228,11.411411411411413,0.7496425478301398,2.787903982471554
229,11.461461461461463,0.8072702244961255,2.8745357998497085
230,11.511511511511513,0.8740501357642024,2.90016438128197
231,11.561561561561563,0.7110147193163583,2.9238444524048313
232,11.611611611611613,0.6219268411962137,2.8832881813509346
233,11.661661661661663,0.6406835849388981,2.8376520749875342
234,11.711711711711713,0.6826214533650306,2.9453373608469398
235,11.761761761761763,0.6548238153954183,2.9366835325011764
236,11.811811811811813,0.7619495307939687,2.8724032727268294
237,11.861861861861863,0.8315899468426623,2.949275837632172
238,11.911911911911913,0.7522753068027929,2.979398992887544
239,11.961961961961963,0.8176851594593132,2.996586223614613
240,12.012012012012013,0.6767012694287168,2.991203748696105
241,12.062062062062063,0.8475880523848263,2.9549889757845116
242,12.112112112112113,0.939659608612789,2.8095157517746103
243,12.162162162162163,0.8717532500738164,3.0279784528577376
244,12.212212212212213,0.7323301087503897,3.063754213659112
245,12.262262262262263,0.7993196540859835,3.0055148338471787
246,12.312312312312313,0.7976933876588849,2.969693983345683
247,12.362362362362363,0.7779753226710399,3.030841436166629
248,12.412412412412413,0.611339130568449,2.971843658519105
249,12.462462462462463,0.6891759144035211,3.037757675540474
250,12.512512512512513,0.7037036388938688,3.114584695582644
251,12.562562562562563,0.5833947231629618,2.979117655189726
252,12.612612612612613,0.6305298267930398,3.0606655432604546
253,12.662662662662663,0.5925719661856598,3.0408537825955224
254,12.712712712712714,0.5828898679516523,3.075961745113435
255,12.762762762762764,0.5453192095029208,2.9933251508733836
256,12.812812812812814,0.49448494624107947,2.9468259582986995
257,12.862862862862864,0.8564428705896305,3.1383676790685127
258,12.912912912912914,0.6936525534081659,2.9286961698153933
259,12.962962962962964,0.7579138723778578,3.10178898732515
260,13.013013013013014,0.6993397610514094,3.007910572951354
261,13.063063063063064,0.7857545371891302,3.1040804763379772
262,13.113113113113114,0.740553868011428,2.9844616254942533
263,13.163163163163164,0.721911970433917,2.943615378873255
264,13.213213213213214,0.6913360054304366,2.987316434353792
265,13.263263263263264,0.832118092806424,2.9034721012315896
266,13.313313313313314,0.7026471817388813,3.051351575663393
267,13.363363363363364,0.6550426510678535,3.0208688832909036
268,13.413413413413414,0.6388166812959326,2.844677195894852
269,13.463463463463464,0.7687002080324169,3.0566717519352533
270,13.513513513513514,0.6843832546096146,2.975811365925278
271,13.563563563563564,0.6982069916935603,2.9760265282780587
272,13.613613613613614,0.6473265582691882,2.8916082921833395
273,13.663663663663664,0.590606898969931,2.832390626864607
274,13.713713713713714,0.683202527514484,2.912372809751977
275,13.763763763763764,0.6382389993136283,2.8644663432123236
276,13.813813813813814,0.6959727821630328,2.942637935187449
277,13.863863863863864,0.4375487998487793,2.9344804333443757
278,13.913913913913914,0.6255420956811543,2.9155798951939875
279,13.963963963963964,0.49855037260424395,2.9457830958235003
280,14.014014014014014,0.6447721352948237,2.739873044141997
281,14.064064064064064,0.5167850509547577,2.972489284791959
282,14.114114114114114,0.6350470443589764,2.939288826495615
283,14.164164164164164,0.6653286168618,2.8774936438525622
284,14.214214214214214,0.8550857941497162,2.818791211001959
285,14.264264264264265,0.7114777422724488,2.909753283760036
286,14.314314314314315,0.8598906912599201,2.9177710061268196
287,14.364364364364365,0.8923281528670269,2.7666238250599657
288,14.414414414414415,0.67293252835833,2.8115526589892403
289,14.464464464464465,0.6069388592966266,2.9574064544596737
290,14.514514514514515,0.8877618855292522,2.9081404754310753
291,14.564564564564565,0.5815511763755684,2.87312068127935
292,14.614614614614615,0.6451182264860725,2.8890885672578195
293,14.664664664664665,0.8046390920455881,2.96888869237322
294,14.714714714714715,0.5670397930415326,2.9506903660367323
295,14.764764764764765,0.6593549295620555,2.9883038384426284
296,14.814814814814815,0.7888453436791762,2.9197678610548126
297,14.864864864864865,0.6698346765514904,3.0416341133932314
298,14.914914914914915,0.9436606398211843,2.704154729485374
299,14.964964964964967,0.8924583518325578,3.0429868063281518
300,15.015015015015017,0.6632453624369685,2.910312451324638
301,15.065065065065067,0.7214342218011017,2.890456944182426
302,15.115115115115117,0.7173823002776761,2.891814525395006
303,15.165165165165167,0.8410993956823485,2.8935712381943146
304,15.215215215215217,0.7941729371382529,2.8086402314229892
305,15.265265265265267,0.9176144222454913,2.756218789838158
306,15.315315315315317,0.8079788819296829,2.9538404579767064
307,15.365365365365367,0.6801615517476596,2.9120525103447097
308,15.415415415415417,0.8331232711350017,2.822467625106749
309,15.465465465465467,0.6174856107619751,2.9170532550427652
310,15.515515515515517,0.761664581405113,2.887263855451822
311,15.565565565565567,0.6526018927509968,2.9200290321861506
312,15.615615615615617,0.8157659950170295,2.8826920005115406
313,15.665665665665667,0.9178410202867521,2.764222451046176
314,15.715715715715717,0.8875458937692456,2.9051172265511918
315,15.765765765765767,0.8282281436272781,2.815682933133206
316,15.815815815815817,0.7050346129084948,2.8377187231022507
317,15.865865865865867,1.0949895671123977,2.884109372981337
318,15.915915915915917,1.0745450103476826,2.7823661462456957
319,15.965965965965967,0.9086043631565458,3.0051594577657497
320,16.016016016016017,0.8581471717644641,2.8656764161756465
321,16.066066066066067,0.8731854978776512,2.8024428197970166
322,16.116116116116117,0.8121755145893845,2.7361070271091
323,16.166166166166168,1.0155001917892417,2.869434358520778
324,16.216216216216218,1.0804853397768672,2.70322569646356
325,16.266266266266268,0.95484240111606,2.8127769137431398
326,16.316316316316318,0.9892394758067864,2.778626212533333
327,16.366366366366368,0.7911737270924316,2.8687643454956526
328,16.416416416416418,0.870152127995681,2.959258145228219
329,16.466466466466468,0.8405333709847049,2.872714347082598
330,16.516516516516518,0.9265379821883803,2.880508292788414
331,16.566566566566568,1.0459346590490515,2.8660635958086207
332,16.616616616616618,0.8228130209297957,2.8866564892675908
333,16.666666666666668,0.8671294807165195,2.8830312213824087
334,16.716716716716718,0.8810528760555604,2.9090246961064428
335,16.766766766766768,1.0889975999355315,2.8523202437228465
336,16.816816816816818,0.9107635977290662,2.914003962085181
337,16.866866866866868,0.9870803582895918,2.892521252122056
338,16.916916916916918,0.779144292684255,3.0482474886070876
339,16.966966966966968,0.7719720296223287,3.0341029336394327
340,17.017017017017018,0.9101379397801214,2.9981593366297967
341,17.067067067067068,0.9710983856195793,2.9478199780916228
342,17.117117117117118,0.9639973707192772,3.086461442857291
343,17.167167167167168,0.7998142503847012,2.969016126380194
344,17.217217217217218,1.020308482791745,2.9708159244090453
345,17.26726726726727,0.839776462175499,2.984589708800132
346,17.31731731731732,0.962142527865326,3.052755482190215
347,17.36736736736737,1.0078092361625794,3.0913560192419474
348,17.41741741741742,0.8674291465071785,3.0824020666242036
349,17.46746746746747,0.9392830771495437,3.0663355633887273
350,17.51751751751752,0.9951266974287006,3.162206921766694
351,17.56756756756757,0.7853320851308833,2.9198487055308346
352,17.61761761761762,0.8691469363567396,2.989907797086543
353,17.66766766766767,0.8532157565794208,3.017244697868676
354,17.71771771771772,0.9208445122469519,2.9637674309411968
355,17.76776776776777,0.8044483989599275,2.907871323589118
356,17.81781781781782,0.7888107410740703,2.935176296384423
357,17.86786786786787,0.9405921228706424,2.83037433800036
358,17.91791791791792,0.8340605673830959,2.9636534992332795
359,17.96796796796797,0.8266823644659373,2.893079643475028
360,18.01801801801802,1.0380806835125493,2.885066566351921
361,18.06806806806807,0.9634715660381153,2.8712040447787115
362,18.11811811811812,1.0044104387489168,3.0226594567595972
363,18.16816816816817,0.9301732244753956,2.9346846080071876
364,18.21821821821822,0.9368433622706996,2.94991809889625
365,18.26826826826827,1.0180428521634395,3.1018206690459427
366,18.31831831831832,0.89180730518733,3.0697998101295623
367,18.36836836836837,0.8621650672571609,2.8796370451586206
368,18.41841841841842,0.8124345239956553,2.9722979164881935
369,18.46846846846847,0.7789030215012128,3.050661003772952
370,18.51851851851852,0.6439382840993118,2.844499599132395
371,18.56856856856857,0.7667417316085869,3.1677394958892533
372,18.61861861861862,0.8423535899855221,3.02585707514465
373,18.66866866866867,0.7251631269698755,2.905178918797458
374,18.71871871871872,1.045264549404481,2.8795139715724436
375,18.76876876876877,1.1376477905169862,3.0219483399752813
376,18.81881881881882,0.9063628679088803,3.032685745708675
377,18.86886886886887,1.1342184230706323,2.9742015812057043
378,18.91891891891892,0.9687403608106212,2.921133788795259
379,18.96896896896897,0.7432657947432212,2.947002426707131
380,19.01901901901902,0.8943934449350829,2.9617578552068475
381,19.06906906906907,0.8887065622103235,3.0191390218180407
382,19.11911911911912,0.8746842692756982,2.933976587465531
383,19.16916916916917,0.7717288498854935,2.9790275920903095
384,19.21921921921922,0.938712850731087,2.9630977055636984
385,19.26926926926927,0.78392106331628,3.059613419523523
386,19.31931931931932,0.7679006309404661,2.982480680797603
387,19.36936936936937,0.8046520447493777,2.9235535051845694
388,19.41941941941942,0.7583160027082726,2.9993949368512514
389,19.46946946946947,0.9479868139397335,2.9509676275454444
390,19.51951951951952,1.0755187924850822,3.0123784457590514
391,19.56956956956957,1.0236824112205984,2.8694312761075715
392,19.61961961961962,0.9027561167492693,2.904175839106908
393,19.66966966966967,0.8545358169828077,2.9628392535101074
394,19.71971971971972,0.8859364297427408,2.845661793424157
395,19.76976976976977,0.9206754320064746,3.0012901120349196
396,19.81981981981982,0.9575495501619642,2.909336365661418
397,19.86986986986987,1.1460581789390518,3.024791096175253
398,19.91991991991992,0.8572800670880545,2.9032690619484858
399,19.96996996996997,0.9126223335598069,2.9421110473628658
400,20.02002002002002,1.0439260724915909,2.9705875184387023
401,20.07007007007007,0.8546856905775574,2.8998697364549915
402,20.12012012012012,1.0069195819945427,2.8967163566252125
403,20.17017017017017,0.9336939280924595,2.7835189836944596
404,20.22022022022022,0.8272900496557608,2.882800237246727
405,20.27027027027027,0.9903091454859136,2.7848201763629667
406,20.32032032032032,1.0863595900670586,2.9646363009287917
407,20.37037037037037,0.8150759629351686,2.9220844640285653
408,20.42042042042042,0.8513506743100961,2.9526034344702254
409,20.47047047047047,0.8980086629007805,2.729209457758264
410,20.52052052052052,0.9921976918551293,3.0503076595171006
411,20.57057057057057,0.9527354104316504,2.8857910532525137
412,20.62062062062062,1.1280739056072402,2.770998296181376
413,20.67067067067067,0.8431221463282987,2.9866443047230606
414,20.72072072072072,0.9733751569730438,2.9053243696427016
415,20.77077077077077,0.8944195115790565,2.913769701401819
416,20.82082082082082,0.8525275271998654,2.908064220964625
417,20.87087087087087,0.9224592368604551,2.983587225946213
418,20.92092092092092,0.851466024284744,2.9286622494641703
419,20.97097097097097,1.0440633552176943,2.9564065379882973
420,21.02102102102102,1.2254771124371617,2.8578207559391893
421,21.07107107107107,1.017783065150182,2.7883728133745196
422,21.12112112112112,1.0036998865785114,2.7798356792547794
423,21.17117117117117,1.1389159809350393,2.9725295860771928
424,21.22122122122122,0.7925752040787807,2.8436473386739487
425,21.27127127127127,0.8103991666420214,2.8089782709949924
426,21.32132132132132,0.9085559494260607,2.7976026753103316
427,21.371371371371374,0.7796086282713635,2.91199312113559
428,21.421421421421424,0.7205233349325528,2.895713576891659
429,21.471471471471475,0.9197233335011299,2.8392360458541845
430,21.521521521521525,0.7170512697652438,2.8119825271807724
431,21.571571571571575,0.5887253829873809,2.866101798750107
432,21.621621621621625,0.8252622965720853,2.931816923805174
433,21.671671671671675,0.9109957322496629,2.790680773063718
434,21.721721721721725,0.843314862919744,2.8316650289309333
435,21.771771771771775,0.9165449842596161,2.827412093029432
436,21.821821821821825,0.7363237342021233,2.8896151624429907
437,21.871871871871875,1.1333900494279254,2.7868355559085747
438,21.921921921921925,0.9691210136399797,2.860376084759034
439,21.971971971971975,0.7200670616546838,2.898820022100149
440,22.022022022022025,0.8577219729201273,2.879356504950463
441,22.072072072072075,0.9297994667447622,2.828589717423109
442,22.122122122122125,0.8528698882505839,2.912617413198976
443,22.172172172172175,0.9966614933856547,2.8031884084130296
444,22.222222222222225,1.0373600577738757,2.8082964493773743
445,22.272272272272275,0.843717894175615,2.879974679760775
446,22.322322322322325,1.0610753852457757,2.7892044056352527
447,22.372372372372375,0.9906164605376209,2.9171310370366825
448,22.422422422422425,0.9873785872878142,2.759592279992815
449,22.472472472472475,0.8537247213494642,2.7497003650598555
450,22.522522522522525,0.838153869579631,2.74011486384091
451,22.572572572572575,0.6777878579653857,2.896842135980225
452,22.622622622622625,0.7804983724151463,2.84891135135957
453,22.672672672672675,0.904060689728655,2.732923542576379
454,22.722722722722725,0.9710399431006861,2.86207185181726
455,22.772772772772775,0.9033421609264822,2.819293867269886
456,22.822822822822825,1.0814043337273145,2.699127052145793
457,22.872872872872875,0.9791207886643849,2.7573165712450387
458,22.922922922922925,0.9018755552252922,2.755345541178742
459,22.972972972972975,0.8715541830935677,2.7799660035511238
460,23.023023023023026,0.9012952278932473,2.9044913494834166
461,23.073073073073076,0.985745094382414,2.8436026204299276
462,23.123123123123126,0.8569211760742559,2.7279199791238424
463,23.173173173173176,0.9289392415078276,2.782805052052259
464,23.223223223223226,0.9732430473726105,2.705254882989719
465,23.273273273273276,0.9016195588441652,2.763368117008024
466,23.323323323323326,0.9412726827666652,2.664688980151441
467,23.373373373373376,1.0485657989058468,2.8496778541551055
468,23.423423423423426,1.0405282754926823,2.7524259792540193
469,23.473473473473476,0.7416370826158992,2.8711702206268503
470,23.523523523523526,1.0116179810744326,2.9197431457533596
471,23.573573573573576,0.9856801671205969,2.7447218057999514
472,23.623623623623626,0.9754013376443144,2.9833725582076376
473,23.673673673673676,1.0425975810343129,2.801690888406823
474,23.723723723723726,0.9845068856661034,2.8584058525504585
475,23.773773773773776,1.0867065349817002,2.93907628322248
476,23.823823823823826,0.9324947487365013,2.8444117937222644
477,23.873873873873876,0.953218921886511,2.8461546553129518
478,23.923923923923926,0.8718220243167462,2.7585408635875313
479,23.973973973973976,1.0498387751910683,2.81309541384238
480,24.024024024024026,0.9690000988430932,2.748603175287514
481,24.074074074074076,1.0534961769365485,2.8866248666401004
482,24.124124124124126,1.173243025222964,3.1815538641091523
483,24.174174174174176,1.0232579071689605,2.993229564373423
484,24.224224224224226,1.1731498873664234,2.8596737878816754
485,24.274274274274276,0.9950800961472358,2.7850416961246665
486,24.324324324324326,0.9589662068669922,2.9102882317527654
487,24.374374374374376,0.9706635360763135,2.6777499653840193
488,24.424424424424426,1.104575995865466,2.935360303467539
489,24.474474474474476,0.9849401773388301,2.807165477675454
490,24.524524524524526,1.2944457053701866,2.8267975478092384
491,24.574574574574577,1.1413903763238673,2.783728565591833
492,24.624624624624627,0.9173384271330908,2.9705238377876704
493,24.674674674674677,0.9866534939306909,2.861597398295821
494,24.724724724724727,0.7793148267822609,2.8018507037008904
495,24.774774774774777,0.8038471589957183,2.8130529620328373
496,24.824824824824827,0.8980067169358493,2.804268299523313
497,24.874874874874877,0.6104009263902264,2.9321366009911976
498,24.924924924924927,0.6932815847522302,2.8203058689260017
499,24.974974974974977,0.6666950255728656,2.81551009437605
500,25.025025025025027,0.9614631794206151,2.686601767271225
501,25.075075075075077,0.8097472785851131,2.8578547384380037
502,25.125125125125127,0.7767153116063845,2.817861388911187
503,25.175175175175177,0.7673068038919959,2.935335309872543
504,25.225225225225227,0.8814552726655283,2.8240688904850155
505,25.275275275275277,0.8097807327823726,2.813355911870917
