toGIG,toDRG,fpocket_pos,fpocket_dist
3.056716237872074,1.1205268962892376,9,5.07
2.9881514175666233,0.9269374458684804,9,5.14
2.9210420758672795,0.9903028063441092,9,4.55
2.9166097087132523,0.8940276902560749,9,4.79
2.944397912668433,0.8155606502788993,9,4.9
2.8528118023352342,0.7258370150542097,9,5.17
2.931267667577032,0.7522505181411688,9,5.35
3.1140961551285375,0.836540391508578,9,4.8
3.007600236798736,0.8897963206112514,9,4.61
2.9139936559875954,0.6921152561300078,9,4.93
3.1018675692343525,0.8513278631132728,9,5.42
3.202209547908839,1.2114661046028783,9,5.18
3.0795099899179226,1.0240347425036371,9,5.03
3.14066689107147,0.93004498203901,9,5.29
2.9076756204720273,0.7317646091784787,9,4.8
2.9232709203798932,0.7910850167417841,9,5.12
3.0375416425927715,0.8481301237906727,9,5.32
3.1644939869358173,0.9079053537754912,9,5.24
2.8349195537984593,0.7737316540938011,9,4.62
3.004248583991669,0.7516029847594035,9,5.23
3.210258553989369,1.2809836839298403,9,6.06
3.3800756877982283,1.5174338822721847,9,6.13
2.99793999274856,1.1007824353495528,9,6.26
3.1833744108954933,1.3879409693803577,9,5.75
3.0639202164345627,1.0601767793411851,9,5.27
3.0352866252704103,1.0238128465896634,9,5.66
3.099318319608563,0.9609915161846118,9,4.64
2.989271605122828,1.0243883355518264,9,5.06
3.2093568965944437,1.2136944861945544,9,4.89
3.068574257322116,1.2061672678949702,9,4.61
3.09933685804571,1.1045357057095138,9,5.27
3.191199368504173,1.2114522848683003,9,6.0
3.164252269407445,1.325591608980474,9,5.93
3.19622778823736,1.2519400827638696,9,5.93
3.194340250018547,1.2395663445313303,9,6.03
3.1087715086899417,1.3933384872082615,9,6.36
3.1628896456222657,1.422757117589029,9,5.98
3.346951059994426,1.3861834165120948,9,5.95
3.0884479341409685,1.2100146611589377,9,5.58
3.231493299190107,1.352619987945409,9,5.72
3.2607830643888414,1.1716262998276574,9,6.03
3.041906803556143,0.9564119313392846,9,5.64
3.1772028297169244,1.1686512874873567,9,6.33
3.0735715151476444,1.059219252697469,9,5.89
2.9462756440745066,1.040385994970738,9,5.79
3.0404499519855572,1.0055977909949916,9,5.54
3.156688872095191,1.1890879540782515,9,5.46
2.9856606863812436,0.8968468878886802,9,5.5
3.02091189390648,1.1099603013260577,9,5.68
3.097920079965485,1.1026294659815052,9,5.56
3.1497468505637003,0.8869371248815551,9,5.01
3.0716715648000967,0.839723908519819,9,5.05
3.0302756770346835,0.8566738232862516,9,4.87
3.025349412821992,1.0547656424939098,9,4.29
3.1468646496112958,0.968742399367622,9,5.42
3.189653926723511,0.9770122441678543,9,5.33
3.0808533265497484,0.7615909488362592,9,5.2
3.2720808666850796,1.104515607926621,9,4.97
3.103085817626103,1.108844254963129,9,4.51
3.065597857545288,1.0213668303069692,9,4.91
3.1385696754700803,1.0022239481611845,9,5.23
3.1343603419661137,0.948484036154541,9,4.99
3.2277946187723265,1.2145996387095395,9,4.79
3.0876466205361774,0.9984799405210942,9,5.03
3.1257846230163855,0.9401071600605011,9,4.93
3.116310652120873,0.8246787972771629,9,4.87
3.014444053999951,0.8100541116230818,9,5.11
2.9657568466585578,0.8763262759954897,9,4.55
3.335540854397346,1.200565605813602,9,4.62
3.24889472715787,1.2441144390590844,9,4.91
3.257682697846253,1.2685451992455534,9,5.15
3.061828626043853,0.951857428277482,9,4.71
3.1458852542990403,1.1983080063082012,9,5.56
3.1567632933863985,1.059877871387843,9,5.47
3.2164445986628536,1.221930096322733,9,5.32
3.1107966769374698,1.1780972127906926,9,4.78
3.156918684493724,1.0172174875794704,9,5.07
3.187536034142492,1.3918340276737418,9,5.58
3.0297080952709714,0.8662714163425961,9,4.97
3.1331162099485024,0.9736748941455781,9,5.3
3.0189288723355907,0.7616995197982803,9,5.26
3.1975431686981843,1.100604815863982,9,5.43
3.086250750564163,0.8443887948287985,9,5.03
2.942649141530234,0.8180493642083361,9,5.05
3.1466885772577324,1.1295406537495825,9,5.05
3.0022269973716966,0.7308037106926443,9,4.93
3.011871488033416,0.7955603485416394,9,4.98
2.954764556944016,0.6609742691036576,9,5.47
3.0681119405666206,0.9281672057139618,9,5.09
3.131236864084798,0.9226622097852323,9,5.12
3.04751158163672,0.945225022469987,9,4.63
3.0166924133285136,0.9237795709570427,9,4.72
3.0316293592469954,0.903772871769214,9,4.99
3.093114647722752,1.0052678805402748,9,4.69
2.957585977557434,0.6814756361379419,9,5.13
3.014527753618396,0.8080244492664441,9,4.59
3.10020452302908,0.9476387490659404,9,4.79
3.129171190963442,1.1348976416328942,9,4.76
3.12182790884428,1.037847463554898,9,5.23
2.9469331064942654,0.9430816194849513,9,4.5
2.991335787822483,0.9399490980756463,9,5.04
3.139723605709191,1.1524348720710123,9,4.6
2.9371224745624036,0.8625981844102342,9,4.58
3.059891425394265,0.8147313814959146,9,4.69
2.9527725163184004,0.7836611675566634,9,4.66
3.017190665697798,0.8592535535568087,9,4.9
3.1223312404708,0.9775447761019257,9,4.73
3.0989194137405756,0.9747279078689318,9,4.75
3.0387820562878467,0.935791346699467,9,5.02
3.245663972136188,1.0966992848312072,9,5.0
3.0547801834442856,0.8764216846461811,9,5.38
3.223462224900902,0.9821083013911268,9,5.01
3.219886801602747,1.0233547776446232,9,5.35
3.1184945104914825,0.9326891237377583,9,5.23
3.2335923105919377,1.047245292347992,9,4.68
3.0493198912023827,0.8721407015600879,9,4.88
3.1198802772511165,0.9961778138216787,9,4.7
3.0629813018492027,1.0462568551250857,9,4.81
2.9149794769475834,1.0034099352272152,9,4.37
3.15338049407021,1.036316784735031,9,4.41
3.121334909401411,1.059069537498439,9,4.62
3.050148532105891,0.9070948348834204,9,4.83
2.97870877497154,0.7763602007325296,9,5.02
3.0870420242444885,0.7784172707171395,9,5.01
3.139456992982807,0.8522316444617459,9,4.97
3.102864506780528,0.9612714005421934,9,4.79
3.038576069657061,0.9471341430055632,9,4.82
3.0064604199565155,0.8876185983346789,9,5.0
3.0784575743436147,0.8008236623530929,9,4.38
3.1357234829606173,0.9082422485311997,9,5.16
3.0732014399540595,1.0332405615175475,9,4.33
3.0435216881771447,0.819961376739888,9,4.57
3.1378852658095338,0.9115981871911186,9,4.83
3.037267615188484,0.8779046242092097,9,4.45
3.148297285543562,1.0480720325529607,9,4.24
3.1811757534350895,1.1662426599708065,9,4.79
3.224264966570631,1.099741426081929,9,4.66
3.3870433084249205,1.4388086126415762,9,4.98
3.2931244267374375,1.2780910188573746,9,4.47
3.3313673761902924,1.2795718432653174,9,4.62
3.1922414236710015,1.1148933457875656,9,5.08
3.1791411537340966,1.0134111868130986,9,4.94
3.0839679251458914,0.9337572166570525,9,4.48
3.015524490669313,0.8856278597787896,9,4.49
3.2437233097040084,1.1854041998435412,9,4.47
3.233149036285187,1.209440762015385,9,4.4
3.063121629325328,0.9580650340523671,9,4.86
3.0454530716903974,1.1588121115927126,9,4.44
3.218146662267116,1.1128786549697185,9,5.24
3.1451014149270176,1.0469849821285167,9,4.95
2.928746583890898,1.0125809599958742,9,4.94
3.2097549670270524,1.1044614004708697,9,4.84
3.0044760062945173,1.0946599741559657,9,4.58
3.011309363907653,0.9239787379518917,9,5.5
3.083624955207114,1.056993131438889,9,4.94
3.1305933542774236,1.022938888884189,9,4.67
3.0604257109828565,0.9666882319653071,9,4.69
3.0082718683344165,0.9085349700690775,9,4.32
3.124109019451676,1.1003924377993246,9,5.14
2.9486158219518224,0.8309941026199033,9,4.8
3.017218681800891,0.6275238200026527,9,4.75
2.9582059247515295,0.845940800370805,9,4.79
3.090990897373882,0.918439361864985,9,4.88
3.1578971341401845,0.9507732777611599,9,5.02
2.9873112578762577,0.8090830272788777,9,4.85
3.019770583435506,0.8411265644690902,9,4.76
3.042067456532133,0.9433389803306416,9,4.59
3.0396777731173277,0.9852124969688809,9,4.36
3.117736883239544,1.0311257401147642,9,4.89
3.12247786669523,1.0129857162772784,9,5.16
3.1547096959404883,1.0648556733586216,9,4.85
3.1216014433208294,0.9676108685582926,9,4.68
3.157389886333656,1.0953362598358725,9,4.96
3.103300191293372,1.0374526758946212,9,4.62
3.1626189310884727,1.0814663846510282,9,5.05
3.0147054757198566,0.8860271946347759,9,4.86
3.031905413021124,0.9956358282861353,9,4.62
3.016181977620044,1.0010167865479271,9,4.54
3.018895427836737,0.9279022383607429,9,4.82
3.078002884426112,1.2111242499866843,9,4.34
3.1307382886626,1.205589293151106,9,4.83
3.1784716216823856,1.2043896948239838,9,4.69
3.192192827135748,1.2617295258658485,9,4.4
3.0965762232762923,1.06554312250538,9,4.55
3.1110560467152006,1.0281616990416282,9,4.79
3.091076594282958,1.1000562927696758,9,4.63
3.0680515625095968,1.189836957940497,9,4.49
3.1371297748793654,1.1798726357872626,9,4.47
